_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,chemical_disease_relationships,comment_box,chemical_disease_relationships_gold,choice_0_ids,choice_0_label,choice_1_ids,choice_1_label,choice_2_ids,choice_2_label,choice_3_ids,choice_3_label,choice_4_ids,choice_4_label,form_abstract,form_title,pmid,uniq_id
739660099,6/19/2015 00:30:20,False,1665411868,,6/19/2015 00:24:34,False,clixsense,0.75,16567674,PHL,D9,Mandaluyong City,121.54.32.148,none_are_true,,,D004809_induces_D017202,"<span class=""chemical"">ephedrine</span> contributes to or acts as a marker for <span class=""disease"">myocardial ischemia</span>",empty,This choice intentionally left blank.,empty,This choice intentionally left blank.,empty,This choice intentionally left blank.,empty,This choice intentionally left blank.,"The marked vasodilator and negative inotropic effects of propofol are disadvantages in frail elderly patients. We investigated the safety and efficacy of adding different doses of <span class=""chemical"">ephedrine</span> to propofol in order to obtund the hypotensive response. The haemodynamic effects of adding 15, 20 or 25 mg of <span class=""chemical"">ephedrine</span> to 200 mg of propofol were compared to control in 40 ASA 3/4 patients over 60 years presenting for genito-urinary surgery. The addition of <span class=""chemical"">ephedrine</span> to propofol appears to be an effective method of obtunding the hypotensive response to propofol at all doses used in this study. However, marked tachycardia associated with the use of <span class=""chemical"">ephedrine</span> in combination with propofol occurred in the majority of patients, occasionally reaching high levels in individual patients. Due to the risk of this tachycardia inducing <span class=""disease"">myocardial ischemia</span>, we would not recommend the use in elderly patients of any of the <span class=""chemical"">ephedrine</span>/propofol/mixtures studied.","The haemodynamic effects of propofol in combination with <span class=""chemical"">ephedrine</span> in elderly patients (ASA groups 3 and 4).",10520387,bcv_id_13
739660099,6/19/2015 00:40:39,False,1665421702,,6/19/2015 00:23:41,False,neodev,1.0,28175348,VNM,44,Hanoi,123.23.238.135,none_are_true,,,D004809_induces_D017202,"<span class=""chemical"">ephedrine</span> contributes to or acts as a marker for <span class=""disease"">myocardial ischemia</span>",empty,This choice intentionally left blank.,empty,This choice intentionally left blank.,empty,This choice intentionally left blank.,empty,This choice intentionally left blank.,"The marked vasodilator and negative inotropic effects of propofol are disadvantages in frail elderly patients. We investigated the safety and efficacy of adding different doses of <span class=""chemical"">ephedrine</span> to propofol in order to obtund the hypotensive response. The haemodynamic effects of adding 15, 20 or 25 mg of <span class=""chemical"">ephedrine</span> to 200 mg of propofol were compared to control in 40 ASA 3/4 patients over 60 years presenting for genito-urinary surgery. The addition of <span class=""chemical"">ephedrine</span> to propofol appears to be an effective method of obtunding the hypotensive response to propofol at all doses used in this study. However, marked tachycardia associated with the use of <span class=""chemical"">ephedrine</span> in combination with propofol occurred in the majority of patients, occasionally reaching high levels in individual patients. Due to the risk of this tachycardia inducing <span class=""disease"">myocardial ischemia</span>, we would not recommend the use in elderly patients of any of the <span class=""chemical"">ephedrine</span>/propofol/mixtures studied.","The haemodynamic effects of propofol in combination with <span class=""chemical"">ephedrine</span> in elderly patients (ASA groups 3 and 4).",10520387,bcv_id_13
739660101,6/19/2015 00:35:54,False,1665417226,,6/19/2015 00:33:59,False,neodev,0.714285714286,17839436,PHL,09,Batangas,124.6.181.208,choice_2,,,D010423_induces_D009135,"<span class=""chemical"">pentazocine</span> contributes to or acts as a marker for <span class=""disease"">myopathy</span>",D010423_induces_D009408,"<span class=""chemical"">pentazocine</span> contributes to or acts as a marker for <span class=""disease"">compression neuropathy</span>",D010423_induces_D009408|D020425,"<span class=""chemical"">pentazocine</span> contributes to or acts as a marker for <span class=""disease"">Compression neuropathy of the radial nerve</span>",D010423_induces_D005355|D009135,"<span class=""chemical"">pentazocine</span> contributes to or acts as a marker for <span class=""disease"">fibrous myopathy</span>",empty,This choice intentionally left blank.,"<span class=""disease"">Fibrous myopathy</span> is a common, well-known side effect of repeated <span class=""chemical"">pentazocine</span> injection. However, <span class=""disease"">compression neuropathy</span> due to fibrotic muscle affected by <span class=""chemical"">pentazocine</span>-induced <span class=""disease"">myopathy</span> has not previously been reported. In a 37-year-old woman with documented <span class=""chemical"">pentazocine</span>-induced <span class=""disease"">fibrous myopathy</span> of triceps and deltoid muscles bilaterally and a three-week history of right wrist drop, electrodiagnostic examination showed a severe but partial lesion of the right radial nerve distal to the branches to the triceps, in addition to the <span class=""disease"">fibrous myopathy</span>. Surgery revealed the right radial nerve to be severely compressed by the densely fibrotic lateral head of the triceps. Decompression and neurolysis were performed with good subsequent recovery of function.","<span class=""disease"">Compression neuropathy of the radial nerve</span> due to <span class=""chemical"">pentazocine</span>-induced <span class=""disease"">fibrous myopathy</span>.",3800626,bcv_id_15
739660102,6/19/2015 00:35:54,False,1665417221,,6/19/2015 00:33:59,False,neodev,0.714285714286,17839436,PHL,09,Batangas,124.6.181.208,choice_1,,,D011318_induces_D006319,"<span class=""chemical"">prilocaine</span> contributes to or acts as a marker for <span class=""disease"">sensorineural hearing loss</span>",D011318_induces_D034381,"<span class=""chemical"">prilocaine</span> contributes to or acts as a marker for <span class=""disease"">hearing loss</span>",D002045_induces_D006319,"<span class=""chemical"">bupivacaine</span> contributes to or acts as a marker for <span class=""disease"">sensorineural hearing loss</span>",D002045_induces_D034381,"<span class=""chemical"">bupivacaine</span> contributes to or acts as a marker for <span class=""disease"">hearing loss</span>",empty,This choice intentionally left blank.,"The cause of <span class=""disease"">hearing loss</span> after spinal anaesthesia is unknown. Up until now, the only factor studied has been the effect of the diameter of the spinal needle on post-operative <span class=""disease"">sensorineural hearing loss</span>. The aim of this study was to describe this <span class=""disease"">hearing loss</span> and to investigate other factors influencing the degree of <span class=""disease"">hearing loss</span>. Two groups of 22 similar patients were studied: one group received 6 mL <span class=""chemical"">prilocaine</span> 2%; and the other received 3 mL <span class=""chemical"">bupivacaine</span> 0.5%. Patients given <span class=""chemical"">prilocaine</span> were more likely to develop <span class=""disease"">hearing loss</span> (10 out of 22) than those given <span class=""chemical"">bupivacaine</span> (4 out of 22) (P < 0.05). The average <span class=""disease"">hearing loss</span> for speech frequencies was about 10 dB after <span class=""chemical"">prilocaine</span> and 15 dB after <span class=""chemical"">bupivacaine</span>. None of the patients complained of subjective <span class=""disease"">hearing loss</span>. Long-term follow-up of the patients was not possible.","The effect of different anaesthetic agents in <span class=""disease"">hearing loss</span> following spinal anaesthesia.",9522143,bcv_id_16
739660104,6/19/2015 00:35:59,False,1665417348,,6/19/2015 00:32:56,False,neodev,0.7,11000920,ITA,12,Turin,93.146.149.78,none_are_true,,,D011239_induces_D009336,"<span class=""chemical"">prednisolone</span> contributes to or acts as a marker for <span class=""disease"">necrosis</span>",empty,This choice intentionally left blank.,empty,This choice intentionally left blank.,empty,This choice intentionally left blank.,empty,This choice intentionally left blank.,"Statins can cause a necrotizing myopathy and hyperCKaemia which is reversible on cessation of the drug. What is less well known is a phenomenon whereby statins may induce a myopathy, which persists or may progress after stopping the drug. We investigated the muscle pathology in 8 such cases. All had myofibre <span class=""disease"">necrosis</span> but only 3 had an inflammatory infiltrate. In all cases there was diffuse or multifocal up-regulation of MHC-I expression even in non-<span class=""disease"">necrotic</span> fibres. Progressive improvement occurred in 7 cases after commencement of <span class=""chemical"">prednisolone</span> and methotrexate, and in one case spontaneously. These observations suggest that statins may initiate an immune-mediated myopathy that persists after withdrawal of the drug and responds to immunosuppressive therapy. The mechanism of this myopathy is uncertain but may involve the induction by statins of an endoplasmic reticulum stress response with associated up-regulation of MHC-I expression and antigen presentation by muscle fibres.",Progressive myopathy with up-regulation of MHC-I associated with statin therapy.,17241784,bcv_id_18
739660106,6/19/2015 00:35:59,False,1665417343,,6/19/2015 00:32:56,False,neodev,0.7,11000920,ITA,12,Turin,93.146.149.78,none_are_true,,,D025101_induces_D012640,"<span class=""chemical"">vitamin B6</span> contributes to or acts as a marker for <span class=""disease"">seizures</span>",D025101_induces_D004827,"<span class=""chemical"">vitamin B6</span> contributes to or acts as a marker for <span class=""disease"">epilepsy</span>",D025101_induces_D007676,"<span class=""chemical"">vitamin B6</span> contributes to or acts as a marker for <span class=""disease"">chronic renal failure</span>",empty,This choice intentionally left blank.,empty,This choice intentionally left blank.,"Two patients with similar clinical features are presented: both patients had <span class=""disease"">chronic renal failure</span>, on hemodialysis for many years but recently begun on a high-flux dialyzer; both had been receiving a carbidopa/levodopa preparation; and both had the onset of hallucinosis and recurrent <span class=""disease"">seizures</span>, which were refractory to anticonvulsants. The first patient died without a diagnosis; the second patient had a dramatic recovery following the administration of <span class=""chemical"">vitamin B6</span>. Neither patient was considered to have a renal state sufficiently severe enough to explain their presentation.","Serial <span class=""disease"">epilepsy</span> caused by levodopa/carbidopa administration in two patients on hemodialysis.",2265898,bcv_id_20
739660110,6/19/2015 00:27:12,False,1665409059,,6/19/2015 00:22:06,False,neodev,0.7,11000920,ITA,12,Turin,93.146.149.78,none_are_true,,,D011188_induces_D003920,"<span class=""chemical"">K</span> contributes to or acts as a marker for <span class=""disease"">diabetes</span>",D011188_induces_D051437,"<span class=""chemical"">K</span> contributes to or acts as a marker for <span class=""disease"">renal insufficiency</span>",D049971_induces_D006333,"<span class=""chemical"">thiazide</span> contributes to or acts as a marker for <span class=""disease"">heart failure</span>",D049971_induces_D006947,"<span class=""chemical"">thiazide</span> contributes to or acts as a marker for <span class=""disease"">hyperkalemia</span>",D049971_induces_D003920,"<span class=""chemical"">thiazide</span> contributes to or acts as a marker for <span class=""disease"">diabetes</span>","<p>BACKGROUND: A previous randomized controlled trial evaluating the use of spironolactone in <span class=""disease"">heart failure</span> patients reported a low risk of <span class=""disease"">hyperkalemia</span> (2%) and <span class=""disease"">renal insufficiency</span> (0%). Because treatments for <span class=""disease"">heart failure</span> have changed since the benefits of spironolactone were reported, the prevalence of these complications may differ in current clinical practice. We therefore sought to determine the prevalence and clinical associations of <span class=""disease"">hyperkalemia</span> and <span class=""disease"">renal insufficiency</span> in <span class=""disease"">heart failure</span> patients treated with spironolactone. </p><p>METHODS: We performed a case control study of <span class=""disease"">heart failure</span> patients treated with spironolactone in our clinical practice. Cases were patients who developed <span class=""disease"">hyperkalemia</span> (<span class=""chemical"">K</span>(+) >5.0 mEq/L) or <span class=""disease"">renal insufficiency</span> (Cr >or=2.5 mg/dL), and they were compared to 2 randomly selected controls per case. Clinical characteristics, medications, and serum chemistries at baseline and follow-up time periods were compared. </p><p>RESULTS: Sixty-seven of 926 patients (7.2%) required discontinuation of spironolactone due to <span class=""disease"">hyperkalemia</span> (n = 33) or <span class=""disease"">renal failure</span> (n = 34). Patients who developed <span class=""disease"">hyperkalemia</span> were older and more likely to have <span class=""disease"">diabetes</span>, had higher baseline serum <span class=""chemical"">potassium</span> levels and lower baseline <span class=""chemical"">potassium</span> supplement doses, and were more likely to be treated with beta-blockers than controls (n = 134). Patients who developed <span class=""disease"">renal insufficiency</span> had lower baseline body weight and higher baseline serum creatinine, required higher doses of loop diuretics, and were more likely to be treated with <span class=""chemical"">thiazide</span> diuretics than controls. </p><p>CONCLUSIONS: Spironolactone-induced <span class=""disease"">hyperkalemia</span> and <span class=""disease"">renal insufficiency</span> are more common in our clinical experience than reported previously. This difference is explained by patient comorbidities and more frequent use of beta-blockers.</p>","Spironolactone-induced <span class=""disease"">renal insufficiency</span> and <span class=""disease"">hyperkalemia</span> in patients with <span class=""disease"">heart failure</span>.",15632880,bcv_id_24
739660110,6/19/2015 00:30:20,False,1665411863,,6/19/2015 00:24:34,False,clixsense,0.75,16567674,PHL,D9,Mandaluyong City,121.54.32.148,choice_0,,,D011188_induces_D003920,"<span class=""chemical"">K</span> contributes to or acts as a marker for <span class=""disease"">diabetes</span>",D011188_induces_D051437,"<span class=""chemical"">K</span> contributes to or acts as a marker for <span class=""disease"">renal insufficiency</span>",D049971_induces_D006333,"<span class=""chemical"">thiazide</span> contributes to or acts as a marker for <span class=""disease"">heart failure</span>",D049971_induces_D006947,"<span class=""chemical"">thiazide</span> contributes to or acts as a marker for <span class=""disease"">hyperkalemia</span>",D049971_induces_D003920,"<span class=""chemical"">thiazide</span> contributes to or acts as a marker for <span class=""disease"">diabetes</span>","<p>BACKGROUND: A previous randomized controlled trial evaluating the use of spironolactone in <span class=""disease"">heart failure</span> patients reported a low risk of <span class=""disease"">hyperkalemia</span> (2%) and <span class=""disease"">renal insufficiency</span> (0%). Because treatments for <span class=""disease"">heart failure</span> have changed since the benefits of spironolactone were reported, the prevalence of these complications may differ in current clinical practice. We therefore sought to determine the prevalence and clinical associations of <span class=""disease"">hyperkalemia</span> and <span class=""disease"">renal insufficiency</span> in <span class=""disease"">heart failure</span> patients treated with spironolactone. </p><p>METHODS: We performed a case control study of <span class=""disease"">heart failure</span> patients treated with spironolactone in our clinical practice. Cases were patients who developed <span class=""disease"">hyperkalemia</span> (<span class=""chemical"">K</span>(+) >5.0 mEq/L) or <span class=""disease"">renal insufficiency</span> (Cr >or=2.5 mg/dL), and they were compared to 2 randomly selected controls per case. Clinical characteristics, medications, and serum chemistries at baseline and follow-up time periods were compared. </p><p>RESULTS: Sixty-seven of 926 patients (7.2%) required discontinuation of spironolactone due to <span class=""disease"">hyperkalemia</span> (n = 33) or <span class=""disease"">renal failure</span> (n = 34). Patients who developed <span class=""disease"">hyperkalemia</span> were older and more likely to have <span class=""disease"">diabetes</span>, had higher baseline serum <span class=""chemical"">potassium</span> levels and lower baseline <span class=""chemical"">potassium</span> supplement doses, and were more likely to be treated with beta-blockers than controls (n = 134). Patients who developed <span class=""disease"">renal insufficiency</span> had lower baseline body weight and higher baseline serum creatinine, required higher doses of loop diuretics, and were more likely to be treated with <span class=""chemical"">thiazide</span> diuretics than controls. </p><p>CONCLUSIONS: Spironolactone-induced <span class=""disease"">hyperkalemia</span> and <span class=""disease"">renal insufficiency</span> are more common in our clinical experience than reported previously. This difference is explained by patient comorbidities and more frequent use of beta-blockers.</p>","Spironolactone-induced <span class=""disease"">renal insufficiency</span> and <span class=""disease"">hyperkalemia</span> in patients with <span class=""disease"">heart failure</span>.",15632880,bcv_id_24
739660110,6/19/2015 00:40:39,False,1665421704,,6/19/2015 00:23:41,False,neodev,1.0,28175348,VNM,44,Hanoi,123.23.238.135,none_are_true,,,D011188_induces_D003920,"<span class=""chemical"">K</span> contributes to or acts as a marker for <span class=""disease"">diabetes</span>",D011188_induces_D051437,"<span class=""chemical"">K</span> contributes to or acts as a marker for <span class=""disease"">renal insufficiency</span>",D049971_induces_D006333,"<span class=""chemical"">thiazide</span> contributes to or acts as a marker for <span class=""disease"">heart failure</span>",D049971_induces_D006947,"<span class=""chemical"">thiazide</span> contributes to or acts as a marker for <span class=""disease"">hyperkalemia</span>",D049971_induces_D003920,"<span class=""chemical"">thiazide</span> contributes to or acts as a marker for <span class=""disease"">diabetes</span>","<p>BACKGROUND: A previous randomized controlled trial evaluating the use of spironolactone in <span class=""disease"">heart failure</span> patients reported a low risk of <span class=""disease"">hyperkalemia</span> (2%) and <span class=""disease"">renal insufficiency</span> (0%). Because treatments for <span class=""disease"">heart failure</span> have changed since the benefits of spironolactone were reported, the prevalence of these complications may differ in current clinical practice. We therefore sought to determine the prevalence and clinical associations of <span class=""disease"">hyperkalemia</span> and <span class=""disease"">renal insufficiency</span> in <span class=""disease"">heart failure</span> patients treated with spironolactone. </p><p>METHODS: We performed a case control study of <span class=""disease"">heart failure</span> patients treated with spironolactone in our clinical practice. Cases were patients who developed <span class=""disease"">hyperkalemia</span> (<span class=""chemical"">K</span>(+) >5.0 mEq/L) or <span class=""disease"">renal insufficiency</span> (Cr >or=2.5 mg/dL), and they were compared to 2 randomly selected controls per case. Clinical characteristics, medications, and serum chemistries at baseline and follow-up time periods were compared. </p><p>RESULTS: Sixty-seven of 926 patients (7.2%) required discontinuation of spironolactone due to <span class=""disease"">hyperkalemia</span> (n = 33) or <span class=""disease"">renal failure</span> (n = 34). Patients who developed <span class=""disease"">hyperkalemia</span> were older and more likely to have <span class=""disease"">diabetes</span>, had higher baseline serum <span class=""chemical"">potassium</span> levels and lower baseline <span class=""chemical"">potassium</span> supplement doses, and were more likely to be treated with beta-blockers than controls (n = 134). Patients who developed <span class=""disease"">renal insufficiency</span> had lower baseline body weight and higher baseline serum creatinine, required higher doses of loop diuretics, and were more likely to be treated with <span class=""chemical"">thiazide</span> diuretics than controls. </p><p>CONCLUSIONS: Spironolactone-induced <span class=""disease"">hyperkalemia</span> and <span class=""disease"">renal insufficiency</span> are more common in our clinical experience than reported previously. This difference is explained by patient comorbidities and more frequent use of beta-blockers.</p>","Spironolactone-induced <span class=""disease"">renal insufficiency</span> and <span class=""disease"">hyperkalemia</span> in patients with <span class=""disease"">heart failure</span>.",15632880,bcv_id_24
739660111,6/19/2015 00:32:55,False,1665414350,,6/19/2015 00:29:25,False,neodev,0.7,11000920,ITA,12,Turin,93.146.149.78,"choice_2
choice_4",,,D049971_induces_D051437,"<span class=""chemical"">thiazide</span> contributes to or acts as a marker for <span class=""disease"">renal insufficiency</span>",D013148_induces_D006333,"<span class=""chemical"">Spironolactone</span> contributes to or acts as a marker for <span class=""disease"">heart failure</span>",D013148_induces_D006947,"<span class=""chemical"">Spironolactone</span> contributes to or acts as a marker for <span class=""disease"">hyperkalemia</span>",D013148_induces_D003920,"<span class=""chemical"">Spironolactone</span> contributes to or acts as a marker for <span class=""disease"">diabetes</span>",D013148_induces_D051437,"<span class=""chemical"">Spironolactone</span> contributes to or acts as a marker for <span class=""disease"">renal insufficiency</span>","<p>BACKGROUND: A previous randomized controlled trial evaluating the use of <span class=""chemical"">spironolactone</span> in <span class=""disease"">heart failure</span> patients reported a low risk of <span class=""disease"">hyperkalemia</span> (2%) and <span class=""disease"">renal insufficiency</span> (0%). Because treatments for <span class=""disease"">heart failure</span> have changed since the benefits of <span class=""chemical"">spironolactone</span> were reported, the prevalence of these complications may differ in current clinical practice. We therefore sought to determine the prevalence and clinical associations of <span class=""disease"">hyperkalemia</span> and <span class=""disease"">renal insufficiency</span> in <span class=""disease"">heart failure</span> patients treated with <span class=""chemical"">spironolactone</span>. </p><p>METHODS: We performed a case control study of <span class=""disease"">heart failure</span> patients treated with <span class=""chemical"">spironolactone</span> in our clinical practice. Cases were patients who developed <span class=""disease"">hyperkalemia</span> (K(+) >5.0 mEq/L) or <span class=""disease"">renal insufficiency</span> (Cr >or=2.5 mg/dL), and they were compared to 2 randomly selected controls per case. Clinical characteristics, medications, and serum chemistries at baseline and follow-up time periods were compared. </p><p>RESULTS: Sixty-seven of 926 patients (7.2%) required discontinuation of <span class=""chemical"">spironolactone</span> due to <span class=""disease"">hyperkalemia</span> (n = 33) or <span class=""disease"">renal failure</span> (n = 34). Patients who developed <span class=""disease"">hyperkalemia</span> were older and more likely to have <span class=""disease"">diabetes</span>, had higher baseline serum potassium levels and lower baseline potassium supplement doses, and were more likely to be treated with beta-blockers than controls (n = 134). Patients who developed <span class=""disease"">renal insufficiency</span> had lower baseline body weight and higher baseline serum creatinine, required higher doses of loop diuretics, and were more likely to be treated with <span class=""chemical"">thiazide</span> diuretics than controls. </p><p>CONCLUSIONS: <span class=""chemical"">Spironolactone</span>-induced <span class=""disease"">hyperkalemia</span> and <span class=""disease"">renal insufficiency</span> are more common in our clinical experience than reported previously. This difference is explained by patient comorbidities and more frequent use of beta-blockers.</p>","<span class=""chemical"">Spironolactone</span>-induced <span class=""disease"">renal insufficiency</span> and <span class=""disease"">hyperkalemia</span> in patients with <span class=""disease"">heart failure</span>.",15632880,bcv_id_25
739660111,6/19/2015 00:34:10,False,1665415596,,6/19/2015 00:30:23,False,clixsense,0.75,16567674,PHL,D9,Mandaluyong City,121.54.32.148,"choice_2
choice_4",,,D049971_induces_D051437,"<span class=""chemical"">thiazide</span> contributes to or acts as a marker for <span class=""disease"">renal insufficiency</span>",D013148_induces_D006333,"<span class=""chemical"">Spironolactone</span> contributes to or acts as a marker for <span class=""disease"">heart failure</span>",D013148_induces_D006947,"<span class=""chemical"">Spironolactone</span> contributes to or acts as a marker for <span class=""disease"">hyperkalemia</span>",D013148_induces_D003920,"<span class=""chemical"">Spironolactone</span> contributes to or acts as a marker for <span class=""disease"">diabetes</span>",D013148_induces_D051437,"<span class=""chemical"">Spironolactone</span> contributes to or acts as a marker for <span class=""disease"">renal insufficiency</span>","<p>BACKGROUND: A previous randomized controlled trial evaluating the use of <span class=""chemical"">spironolactone</span> in <span class=""disease"">heart failure</span> patients reported a low risk of <span class=""disease"">hyperkalemia</span> (2%) and <span class=""disease"">renal insufficiency</span> (0%). Because treatments for <span class=""disease"">heart failure</span> have changed since the benefits of <span class=""chemical"">spironolactone</span> were reported, the prevalence of these complications may differ in current clinical practice. We therefore sought to determine the prevalence and clinical associations of <span class=""disease"">hyperkalemia</span> and <span class=""disease"">renal insufficiency</span> in <span class=""disease"">heart failure</span> patients treated with <span class=""chemical"">spironolactone</span>. </p><p>METHODS: We performed a case control study of <span class=""disease"">heart failure</span> patients treated with <span class=""chemical"">spironolactone</span> in our clinical practice. Cases were patients who developed <span class=""disease"">hyperkalemia</span> (K(+) >5.0 mEq/L) or <span class=""disease"">renal insufficiency</span> (Cr >or=2.5 mg/dL), and they were compared to 2 randomly selected controls per case. Clinical characteristics, medications, and serum chemistries at baseline and follow-up time periods were compared. </p><p>RESULTS: Sixty-seven of 926 patients (7.2%) required discontinuation of <span class=""chemical"">spironolactone</span> due to <span class=""disease"">hyperkalemia</span> (n = 33) or <span class=""disease"">renal failure</span> (n = 34). Patients who developed <span class=""disease"">hyperkalemia</span> were older and more likely to have <span class=""disease"">diabetes</span>, had higher baseline serum potassium levels and lower baseline potassium supplement doses, and were more likely to be treated with beta-blockers than controls (n = 134). Patients who developed <span class=""disease"">renal insufficiency</span> had lower baseline body weight and higher baseline serum creatinine, required higher doses of loop diuretics, and were more likely to be treated with <span class=""chemical"">thiazide</span> diuretics than controls. </p><p>CONCLUSIONS: <span class=""chemical"">Spironolactone</span>-induced <span class=""disease"">hyperkalemia</span> and <span class=""disease"">renal insufficiency</span> are more common in our clinical experience than reported previously. This difference is explained by patient comorbidities and more frequent use of beta-blockers.</p>","<span class=""chemical"">Spironolactone</span>-induced <span class=""disease"">renal insufficiency</span> and <span class=""disease"">hyperkalemia</span> in patients with <span class=""disease"">heart failure</span>.",15632880,bcv_id_25
739660112,6/19/2015 00:35:54,False,1665417225,,6/19/2015 00:33:59,False,neodev,0.714285714286,17839436,PHL,09,Batangas,124.6.181.208,choice_4,,,C016986_induces_D015878,"<span class=""chemical"">aponidine hydrochloride</span> contributes to or acts as a marker for <span class=""disease"">mydriasis</span>",C016986_induces_D003316,"<span class=""chemical"">aponidine hydrochloride</span> contributes to or acts as a marker for <span class=""disease"">corneal abrasion</span>",C016986_induces_D003229,"<span class=""chemical"">aponidine hydrochloride</span> contributes to or acts as a marker for <span class=""disease"">Conjunctival blanching</span>",C016986_induces_D007022,"<span class=""chemical"">aponidine hydrochloride</span> contributes to or acts as a marker for <span class=""disease"">Decreases in systolic blood pressure</span>",C016986_induces_D015814,"<span class=""chemical"">aponidine hydrochloride</span> contributes to or acts as a marker for <span class=""disease"">ocular hypotensive</span>","We prospectively evaluated the adverse reactions of <span class=""chemical"">apraclonidine</span> in 20 normal volunteers by instilling a single drop of 1% <span class=""chemical"">apraclonidine</span> in their right eyes. Examinations, including blood pressure, pulse rate, conjunctiva and cornea, intraocular pressure (IOP), pupil diameter, basal tear secretion and margin reflex distance of both upper and lower eyelids, were performed prior to entry and at 1, 3, 5 and 7 hours after instillation. The <span class=""disease"">ocular hypotensive</span> effects were statistically significant for <span class=""chemical"">apraclonidine</span>-treated eyes throughout the study and also statistically significant for contralateral eyes from three hours after topical administration of 1% <span class=""chemical"">apraclonidine</span>. <span class=""disease"">Decreases in systolic blood pressure</span> were statistically, but not clinically, significant. No significant changes in diastolic blood pressure, pulse rate and basal tear secretion were noted. <span class=""disease"">Conjunctival blanching</span> and <span class=""disease"">mydriasis</span> were commonly found. Upper lid retraction was frequently noted. While the elevations of the upper lid margin in most subjects were not more than 2 mm and did not cause noticeable change in appearance, one subject suffered from mechanical entropion and marked <span class=""disease"">corneal abrasion</span> 3 hours after instillation of the medication. This may well be a particularly notable finding in Asian people.","Evaluation of adverse reactions of <span class=""chemical"">aponidine hydrochloride</span> ophthalmic solution.",8590259,bcv_id_26
739660113,6/19/2015 00:35:59,False,1665417346,,6/19/2015 00:32:56,False,neodev,0.7,11000920,ITA,12,Turin,93.146.149.78,none_are_true,,,C016986_induces_D004774,"<span class=""chemical"">aponidine hydrochloride</span> contributes to or acts as a marker for <span class=""disease"">entropion</span>",empty,This choice intentionally left blank.,empty,This choice intentionally left blank.,empty,This choice intentionally left blank.,empty,This choice intentionally left blank.,"We prospectively evaluated the adverse reactions of <span class=""chemical"">apraclonidine</span> in 20 normal volunteers by instilling a single drop of 1% <span class=""chemical"">apraclonidine</span> in their right eyes. Examinations, including blood pressure, pulse rate, conjunctiva and cornea, intraocular pressure (IOP), pupil diameter, basal tear secretion and margin reflex distance of both upper and lower eyelids, were performed prior to entry and at 1, 3, 5 and 7 hours after instillation. The ocular hypotensive effects were statistically significant for <span class=""chemical"">apraclonidine</span>-treated eyes throughout the study and also statistically significant for contralateral eyes from three hours after topical administration of 1% <span class=""chemical"">apraclonidine</span>. Decreases in systolic blood pressure were statistically, but not clinically, significant. No significant changes in diastolic blood pressure, pulse rate and basal tear secretion were noted. Conjunctival blanching and mydriasis were commonly found. Upper lid retraction was frequently noted. While the elevations of the upper lid margin in most subjects were not more than 2 mm and did not cause noticeable change in appearance, one subject suffered from mechanical <span class=""disease"">entropion</span> and marked corneal abrasion 3 hours after instillation of the medication. This may well be a particularly notable finding in Asian people.","Evaluation of adverse reactions of <span class=""chemical"">aponidine hydrochloride</span> ophthalmic solution.",8590259,bcv_id_27
